23.7	-1.59072E-5
23.75	-1.47368E-5
23.8	-1.31933E-5
23.85	-1.12788E-5
23.9	-1.89958E-5
23.95	-1.63466E-5
24	-2.33333E-5
24.05	-1.99584E-5
24.1	-2.62241E-5
24.15	-2.21325E-5
24.2	-1.7686E-5
24.25	-2.28866E-5
24.3	-1.77366E-5
24.35	-2.22382E-5
24.4	-1.63934E-5
24.45	-2.02045E-5
24.5	-1.36735E-5
24.55	-1.68024E-5
24.6	-9.5935E-6
24.65	-1.20487E-5
24.7	-1.417E-5
24.75	-1.59596E-5
24.8	-1.74194E-5
24.85	-1.85513E-5
24.9	-1.93574E-5
24.95	-1.98397E-5
25	-2E-5
25.05	-1.98403E-5
25.1	-1.93625E-5
25.15	-1.85686E-5
25.2	-1.74603E-5
25.25	-1.60396E-5
25.3	-1.43083E-5
25.35	-1.22682E-5
25.4	-9.92126E-6
25.45	-7.26916E-6
25.5	-1.43137E-5
25.55	-1.10568E-5
25.6	-1.75E-5
25.65	-1.36452E-5
25.7	-1.94942E-5
25.75	-1.50485E-5
25.8	-2.03101E-5
25.85	-1.52805E-5
25.9	-1.99614E-5
25.95	-2.43545E-5
26	-1.84615E-5
26.05	-2.22841E-5
26.1	-1.58238E-5
26.15	-1.90822E-5
26.2	-1.20611E-5
26.25	-1.47619E-5
26.3	-1.71863E-5
26.35	-1.93359E-5
26.4	-2.12121E-5
26.45	-1.28166E-5
26.5	-1.41509E-5
26.55	-1.52166E-5
26.6	-1.6015E-5
26.65	-1.65478E-5
26.7	-1.68165E-5
26.75	-1.68224E-5
26.8	-6.56716E-6
26.85	-6.05214E-6
26.9	-5.27881E-6
26.95	-4.24861E-6
27	-2.96296E-6
27.05	-1.42329E-6
27.1	-9.631E-6
27.15	-7.58748E-6
27.2	-5.29412E-6
27.25	-1.27523E-5
27.3	-9.96337E-6
27.35	-6.9287E-6
27.4	-3.64964E-6
27.45	-1.01275E-5
27.5	-6.36364E-6
27.55	-2.35935E-6
27.6	-8.11594E-6
27.65	-3.63472E-6
27.7	1.08303E-6
27.75	-3.96396E-6
27.8	1.22302E-6
27.85	-3.35727E-6
